Gene.name	Gene	Reliability	Main.location	Additional.location	Extracellular.location	Enhanced	Supported	Approved	Uncertain	Single.cell.variation.intensity	Single.cell.variation.spatial	Cell.cycle.dependency	GO.id	acc_tcga_pan_can_atlas_2018	blca_tcga_pan_can_atlas_2018	cesc_tcga_pan_can_atlas_2018	coadread_tcga_pan_can_atlas_2018	esca_tcga_pan_can_atlas_2018	gbm_tcga_pan_can_atlas_2018	hnsc_tcga_pan_can_atlas_2018	kich_tcga_pan_can_atlas_2018	kirc_tcga_pan_can_atlas_2018	kirp_tcga_pan_can_atlas_2018	laml_tcga_pan_can_atlas_2018	lgg_tcga_pan_can_atlas_2018	lihc_tcga_pan_can_atlas_2018	lusc_tcga_pan_can_atlas_2018	meso_tcga_pan_can_atlas_2018	ov_tcga_pan_can_atlas_2018	paad_tcga_pan_can_atlas_2018	pcpg_tcga_pan_can_atlas_2018	prad_tcga_pan_can_atlas_2018	sarc_tcga_pan_can_atlas_2018	skcm_tcga_pan_can_atlas_2018	stad_tcga_pan_can_atlas_2018	tgct_tcga_pan_can_atlas_2018	thca_tcga_pan_can_atlas_2018	thym_tcga_pan_can_atlas_2018	ucec_tcga_pan_can_atlas_2018	ucs_tcga_pan_can_atlas_2018	uvm_tcga_pan_can_atlas_2018	brca_tcga_pan_can_atlas_2018	luad_tcga_pan_can_atlas_2018
74	CPSF6	ENSG00000111605	Enhanced	Nuclear speckles;Nucleoplasm			Nuclear speckles;Nucleoplasm				Nuclear speckles;Nucleoplasm			Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654)	-0.0194938225688442	-0.0352031589433664	-0.0755410444436596	-0.0632143946928084	-0.0537390583818946	-0.028160379559759	-0.0544791487420532	-0.0615210081514739	-0.0475849060199607	-0.0657062688133467	-0.0701873172988125	-0.076010427345991	-0.0727128656639361	-0.0851304060286106	-0.0881808721475717	-0.0893958419175936	-0.0248670303112508	-0.0830824020320908	-0.064308512205956	-0.0336443082084696	-0.0756690367821314	-0.0370587268508287	-0.0168548082477594	-0.0623528200101818	-0.0576897255359306	-0.0778627901840702	-0.0759748939042896	-0.0882218106268053	-0.049399650624081	-0.0522355895506729
77	CRY2	ENSG00000121671	Supported	Nuclear speckles	Cytosol			Cytosol;Nuclear speckles						Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	-0.00548622170712445	-0.00878218236520737	-0.0190851804373208	0.0281819603769153	-0.060717445691254	-0.0491349416512303	-0.0238100265269449	0.0275241554756415	-0.027744998094412	-0.0212437093442123	0.0435547788542529	0.0027253735430908	-0.0126800652392815	-0.0251709917722011	0.00495973048427611	-0.052274935132216	-0.00620778693363662	-0.0359574013556393	-0.00659564404227142	-0.0325971556000379	0.0292217132380152	-0.0385345027132059	-0.04501653453879	-0.0224522584494073	-0.0296659414633822	0.00844195435009045	-0.0370133616988698	0.0426421445581953	-0.0166614445579212	-0.0431959162543299
78	CSRNP2	ENSG00000110925	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	-0.0172782770772944	-0.053739921203449	-0.0614255380429643	-0.0534116082331295	-0.0348275887166582	-0.0256752601456391	-0.0664951646361696	-0.0297869816391596	-0.00861076133497815	-0.0472161207948168	-0.0357544818808536	-0.0593522198905025	-0.0514912168366	-0.0235737468809354	-0.0718359460352213	-0.0743753672924618	-0.0661477629270742	-0.0470754737733006	-0.0399651555193321	-0.046892848114769	-0.0286329852339125	-0.0565295418620922	-0.105465936439942	-0.0439419363230201	-0.0504243965468972	-0.0597302163860938	-0.0517376115998205	-0.0573885155491132	-0.0527952488150035	-0.0285755571808412
79	CWC15	ENSG00000150316	Supported	Nuclear speckles	Mitochondria			Nuclear speckles		Mitochondria				Mitochondria (GO:0005739);Nuclear speckles (GO:0016607)	0.08595228595643	0.073021664911696	0.0496254749271492	-0.0571617765607946	0.0651038087813868	0.087800699113387	0.0727692498768998	0.0726869814335184	0.0782857445715491	0.0643854355334489	-0.0136449447565067	0.0669045137358181	0.0753044483967075	0.0478793153078074	0.0705878067298649	0.0764918746440545	0.0582071895917868	0.0680061392404689	0.0666074014701328	0.0769287659173563	-0.0230580419321527	0.0717155038787993	0.0481030487385785	0.0705223000567174	0.0621647686744202	0.0242653498312087	0.0660344441499667	-0.058592796461333	0.0519012774653885	0.0969320864429633
80	CWC22	ENSG00000163510	Supported	Nuclear speckles	Cytosol			Nuclear speckles		Cytosol				Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	0.0578623593676534	-0.0724114700850296	-0.0477268939513065	-0.111103123113159	-0.0938746503292589	-0.0589963428345098	-0.055720621811479	-0.0480559279122095	-0.0600474171456101	-0.0624227355868452	-0.0979318271268716	-0.0889489949805522	-0.0872225762544876	-0.045654419167784	-0.0823900544805007	-0.071733884302081	-0.0713432537477948	-0.0427749720123889	-0.0651265203448093	-0.0764858785909076	-0.0964437891824465	-0.0345327803546229	-0.0745273155103155	-0.0550172927189194	-0.0799110965790547	-0.0833573070392218	-0.0496835499968785	-0.0868553034261336	-0.0477493277613946	-0.0507332043369708
81	CWC25	ENSG00000273559	Enhanced	Nuclear speckles			Nuclear speckles							Nuclear speckles (GO:0016607)	-0.0231509024393049	-0.0316777943280618	-0.0431470638029261	-0.0354497812730419	0.00659216324873093	-0.0548624447671508	-0.0249070969307029	-0.0296195754546114	-0.0105660664259208	-0.0121567059205018	0.0204667530711487	-0.0176376876931546	-0.0584879960504634	-0.0660515978123748	-0.0347818097744885	-0.0255890851884061	-0.0147402737777559	-0.03408688349202	0.00552978880850995	-0.0352199907911371	-0.0627074164343033	0.0063327340977294	-0.0390235396507969	-0.0182106828348181	-0.0294494049637292	-0.00769744029161388	-0.0590541529008584	-0.0776982292609396	-0.00931316963031867	-0.0487396380826289
82	CWF19L2	ENSG00000152404	Approved	Nuclear speckles	Cytosol				Cytosol;Nuclear speckles					Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	0.0186020037440537	-0.0249586109318831	-0.019737598330664	-0.0754116398458089	-0.0294867961894739	-0.0214190623651762	-0.0365690135698162	-0.0651261171584378	-0.0566594533658958	-0.0678357008827829	-0.0513976817634494	-0.0390754341603786	-0.0667556946213648	0.0141459808970363	-0.0478120742097228	-0.0209136338608886	-0.0720245751058562	-0.051744499358712	-0.0559039572868958	-0.0381108881445777	-0.0815684551630646	-0.0139410780284254	-0.0145332366974091	-0.0337792191733275	-0.0754809419936291	-0.0451420782965089	-0.0312556447732772	-0.0816939250690843	-0.0582605162099616	-0.0320767709122056
84	CYP4V2	ENSG00000145476	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	-0.0636902135742364	-0.00883339378836467	0.00457678549852617	-0.0355459458423907	-0.0627422384619588	0.00192768849911047	-0.00901798273043962	-0.00166478941681331	-0.0212519532540768	-0.0100396904375693	-0.0181515926519766	0.00919382276527636	-0.0137967460739216	-0.00414287615967927	0.0062574848945613	-0.00418886278923877	-0.0375548943260217	0.0086007543767559	0.00270107188046122	-0.0170050513327508	-0.0298704517409816	-0.030337206077553	0.0208101163368314	-0.0191472861582522	-0.0148691965162392	-0.0202098080302429	0.0295863331525229	-0.0526957732980075	-0.0441547002464227	-0.0112411925443909
87	DAZAP2	ENSG00000183283	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	-0.0391523050557302	-0.034853488304107	-0.00241281204467996	-0.0183281408338227	-0.00225888029556706	0.08467011133722	-0.038735104653239	-0.0723746577160207	-0.0504256796561007	-0.0371878703673167	0.0329781404002435	-0.00731756035547376	-0.0302547855723018	0.0692617365417681	-0.0272379677203313	0.0283753553181672	-0.0225903604503638	0.00896215905992832	-0.0239773495746644	0.0130409916125378	-0.0134910199363449	0.0229853561693659	0.0361039523331498	-0.0437673844473251	-0.0041329391093469	-0.0575020519675656	-0.00389826987265992	-0.00388533007889125	-0.0454600276694555	0.0316961031311818
89	DDX17	ENSG00000100201	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	-0.0120761011964942	-0.0630672298031636	-0.0519976975550331	-0.0722177475346903	-0.107179781940221	-0.0327161267490574	-0.0367396754394765	-0.0329805177499717	-0.00765644082428438	-0.0197852649631992	-0.0452474013767429	-0.0422708655982641	-0.0442699969285534	-0.0820504123936948	-0.0558530587099547	-0.0621938668865505	-0.0266361146562843	-0.00714972405918902	-0.0208201819293018	-0.0763512921792272	-0.0700200058541008	-0.119209145570742	-0.078073980064597	-0.0180409489843136	-0.0489606740658918	-0.0580881933960951	-0.0568285185107248	-0.0799643744560706	-0.0537248222160015	-0.0703818344675421
90	DDX39A	ENSG00000123136	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	0.0910898842489552	0.0571926129035241	0.0688410997587996	0.0660896474412632	0.0869368714519814	0.0498206393352156	0.0677769764792614	0.0724052416260799	0.088647051262907	0.071784592606817	0.0773207462862575	0.048121257388014	0.0370500193520018	0.0434077080834846	0.0436278826237682	0.00906135834544876	0.0837353415259208	0.0744344904828035	0.0658547655559219	0.0529518544549157	0.0683247156832073	0.092482374327889	-0.00556125796465554	0.0747675496782828	0.068005712027948	0.0643810741321245	0.0616309201145666	0.0323214103593408	0.0680411232470246	0.0756665305397573
91	DDX39B	ENSG00000198563	Enhanced	Nuclear speckles			Nuclear speckles							Nuclear speckles (GO:0016607)	0.0373136826590739	0.0014269843476921	0.00829611557804425	0.0114976840027919	-0.0328155443189014	-0.0480946996742051	0.0516432949558914	0.0569571419887013	0.0279253295611267	0.0145815339262031	0.0413836012524509	-0.00522680406858758	-0.0138244287966865	-0.0815351174227574	0.0160869630334375	-0.0715117045985447	0.0422036285731241	0.0289257831553507	0.0420379971440274	-0.0149779279302698	-0.00177353210788875	0.0229148428853409	0.0424701677124174	0.0399343673461448	0.039148835946593	0.043284911666134	0.0392738168947258	-0.0102515033002859	0.0407314399518837	-0.0567417075990686
92	DDX42	ENSG00000198231	Enhanced	Nuclear speckles			Nuclear speckles							Nuclear speckles (GO:0016607)	-0.00916947175376984	-0.0577723088227641	-0.0543017230302498	-0.0309391867287855	-0.0489323476649768	-0.114876388908887	-0.04263741777894	-0.0654677771076668	-0.047153208958172	-0.0480016940890985	-0.0554051159039053	-0.0390408730203094	-0.0681420514416062	-0.117730688700927	-0.0571586954202782	-0.0793468240822048	-0.0195928671790565	-0.0612092227291673	-0.0431614633479506	-0.0656480993826812	-0.0488668511481996	-0.073090486890786	0.000318998390009518	-0.0619102686306763	-0.0706794750518701	-0.0411254748052464	-0.0615278405802788	-0.0575017899353482	-0.0198514183580542	-0.098885734529286
93	DDX46	ENSG00000145833	Supported	Nuclear speckles	Nucleoli fibrillar center			Nuclear speckles	Nucleoli fibrillar center					Nuclear speckles (GO:0016607);Nucleoli fibrillar center (GO:0001650)	-0.0637485305709359	-0.0948103915340365	-0.0868904049629716	-0.0917563321992763	-0.0651565063936293	-0.079934747503082	-0.0788820417553149	-0.100814586626503	-0.0980012359002892	-0.100320367715511	-0.0630843628669429	-0.102501367099926	-0.0828451164393961	-0.0903911844257885	-0.0833613758156484	-0.0751519485549173	-0.100038013308418	-0.102799328325395	-0.0976698287127374	-0.096566775952463	-0.0865808885631223	-0.0158267225723719	-0.0172414921746696	-0.0925687334158575	-0.0588650033494333	-0.0889326982697565	-0.0970119092005063	-0.0840845632380003	-0.0903998815421328	-0.111193662194312
95	DEXI	ENSG00000182108	Approved	Nuclear speckles	Cytosol				Cytosol;Nuclear speckles					Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	-0.0651434809173005	0.0524222571401394	0.0543622727232761	0.0935873554602107	0.0800276133846475	0.0355466882668381	0.0756155967364179	0.0979078874262701	0.0555953994843736	0.0632870699735203	0.0388526143658796	0.0931300265065038	0.0698143095592626	-0.00562118827778688	0.0791854757128537	0.0133898233147379	0.0826463675653534	0.0956348698381046	0.097919743059034	0.0601145611330136	0.0644286220294635	0.0354878702166591	0.0815242296806193	0.0841620403003926	0.0787507225643643	0.0915705695126087	0.079279723729106	0.0576198537573077	0.0664844750159369	0.0199498026860611
96	DGKZ	ENSG00000149091	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	0.0975080192862804	0.0603705264917648	0.039880113206172	0.10588086479731	0.00852897982639005	-0.0180750007985274	0.0719213795856384	0.0866939713006074	0.0826325933754874	0.0459741918753908	0.074501565532833	0.039957989042353	0.0360838489031176	-0.0396746009644891	0.0730402869159495	-0.0317097430245496	0.067546181941864	0.0346599400391653	0.0623129178518747	0.0968565186580038	0.0686052569945623	0.0220116460512577	-0.0361812915832927	0.0710115251094598	0.0785999247980689	0.081134558613171	0.0646953807533593	0.0724755203310765	0.0758942116885578	-0.000726512526380453
97	DHX15	ENSG00000109606	Enhanced	Nuclear speckles			Nuclear speckles							Nuclear speckles (GO:0016607)	-0.0586567932349732	-0.0911037736222885	-0.0758860974009737	-0.0768395418638882	-0.0485216933608099	-0.0181268563076907	-0.0598984098156738	-0.0905936277130397	-0.0921653901973068	-0.0922524134037605	-0.080617708362084	-0.0763137412617237	-0.0952651680693012	-0.0254987346760415	-0.0658780948739176	-0.0510221496172656	-0.0647029772071912	-0.0972540763785242	-0.0809129269173079	-0.0776056896405747	-0.0812733839337305	-0.0416610693108241	0.0128163058473406	-0.0928701218276397	-0.0621753335756574	-0.0854466954150304	-0.0850252694203103	-0.0735162857368255	-0.0814247078776935	-0.0409885289395723
101	DOCK1	ENSG00000150760	Uncertain	Nucleoplasm	Cytosol;Nuclear speckles				Cytosol;Nuclear speckles;Nucleoplasm					Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654)	-0.0234368505608069	-0.0691382687782177	-0.0887917589473305	-0.0230451301122439	-0.083250774848765	-0.0632164530911616	-0.0763542994138165	-0.0379587151200599	-0.0759655753847536	-0.0849413066925834	-0.0259339151339707	-0.0324730429612315	-0.0924431419463055	-0.0647066331229169	-0.0870203834200988	-0.0744273223918418	-0.0723231683682662	-0.017655918128935	-0.0668773040227057	-0.0714722976231935	-0.056846329407169	-0.0754165422973047	0.00357849371152904	-0.0724027086261537	-0.0681038492911018	-0.0511378845720867	-0.0699689590120093	-0.0749517341547172	-0.0582321256754253	-0.0656293989876455
104	E2F3	ENSG00000112242	Supported	Nuclear speckles;Nucleoplasm	Cytosol			Nuclear speckles;Nucleoplasm	Cytosol					Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654)	-0.0249235745943852	-0.0138676341236381	-0.0571280343617107	-0.05906516140121	-0.0360142717053137	-0.0529754980119394	-0.0665642635819783	0.00425261923810676	-0.011903528442035	-0.0283734811344362	-0.0708863265321958	-0.0376985171179359	-0.0588042083525363	-0.0498012201336584	-0.0453502791130866	-0.0698175235423034	-0.0438045218055819	-0.0278759081505876	-0.046216990506758	-0.0460042807727923	-0.0396697013188455	-0.0275470759084258	-0.0248920354869397	-0.0522291587899768	-0.0380060818363703	-0.0591949403083488	-0.0333556346983777	-0.0507633756166485	-0.00799078601724103	-0.0473329196313472
109	EHMT2	ENSG00000204371	Supported	Nuclear speckles;Nucleoplasm				Nuclear speckles;Nucleoplasm						Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654)	0.101476945340089	0.0255723575749374	0.038154259425405	0.0825110808843862	0.0131174907017277	-0.0782497806615112	0.0237163998685155	0.021767049997465	0.0523011567966598	0.0371623673025325	0.0516632660231277	0.0141901496571482	0.0122848408938661	-0.0886907883228274	0.031105207714892	-0.0804310864067644	0.0598602481041331	0.0242182421006374	0.0308091396530966	0.0100673886500469	0.0582031431282161	0.0167428650344596	0.0897945957447001	0.0484028367583598	0.0665042351677124	0.0633389020453505	0.055146090522791	0.0547842882470147	0.0664738730672786	-0.0550831820221748
111	ELOA	ENSG00000011007	Approved	Nuclear speckles	Cytosol			Nuclear speckles		Cytosol				Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	0.0754189606503155	-0.0589922393996743	-0.0429540848327266	-0.0609713343482664	-0.0182106528705424	-0.0530380391638536	-0.031168367093151	-0.0281685716314922	-0.0321064450860023	-0.0317148010817911	-0.0323514926705882	-0.0369187682279561	-0.0228231119202036	-0.0255258464252231	-0.0370568191093257	-0.0557169080597332	-0.038193568080588	-0.0345758761430858	-0.0349391292144854	0.00919972414543067	-0.0251438544560059	-0.0308742868874058	-0.0392019176313257	-0.0382636873858002	-0.0318829152824575	-0.0572625708571653	0.0119408510634712	-0.0413829581201971	-0.0284946900944836	-0.048697367957111
112	EPC2	ENSG00000135999	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	-0.0392606968369551	-0.106767370568208	-0.0980984747840574	-0.0705083071901283	-0.116975994864238	-0.0784956603452791	-0.103415255806097	-0.0757742591455626	-0.100940822928388	-0.108944169661826	-0.0979189298811912	-0.0902852549411041	-0.113973383073296	-0.0539580244434592	-0.0961516933867521	-0.096582433243871	-0.100547475301616	-0.102013765028911	-0.0958689281794328	-0.110297402414423	-0.0995870064373312	-0.118796327935134	-0.0667776946628407	-0.0911090494614152	-0.0903593310430075	-0.0709501282488477	-0.104560653296967	-0.0915032796903062	-0.0967792650196138	-0.078808207767244
113	EPG5	ENSG00000152223	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	-0.0807757979569705	-0.0825377471309157	-0.0957456308805114	-0.0423244417834215	-0.0649088134083706	-0.084928518601737	-0.0720827898876999	-0.0590599545888474	-0.057782371440332	-0.0638009035498729	-0.0709307487126843	-0.0996322126861411	-0.0908820510757173	-0.0693016488652544	-0.0378496430888155	-0.0658549435129781	-0.0656652507870531	-0.095666940431168	-0.0919491281351514	-0.0759456538303492	-0.00764171006017362	-0.0981255192364025	-0.0916088657881572	-0.0796720380448221	-0.0799073405778962	-0.0774768316228649	-0.0518668232816664	-0.0644779654149466	-0.087369366210377	-0.0781263864510632
115	ERBIN	ENSG00000112851	Supported	Nuclear speckles;Plasma membrane				Nuclear speckles;Plasma membrane						Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)	-0.116589692739358	-0.104258687351398	-0.0921642736122195	-0.0854330163130079	-0.096630702238024	-0.0432496689729797	-0.100379941421013	-0.0786195107263304	-0.0877092684872309	-0.0834396518457274	-0.0692918814205762	-0.0213906957258607	-0.0990364365763105	-0.0426132649928403	-0.091607774423027	-0.0906203033426834	-0.075682646257308	-0.0270547250399953	-0.0855200267302728	-0.106155568869493	-0.0863832761734753	-0.088781873856408	-0.0785852808424323	-0.0853422605096772	-0.0651757153223552	-0.102330991681115	-0.0774867932837398	-0.0853224411835748	-0.103540886179885	-0.0750552555373565
118	EXOSC7	ENSG00000075914	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	0.0686563515526644	0.0766604847157406	0.0775974485174147	0.0514834199870647	0.0745620997554231	0.0402406167995535	0.0848466373284335	0.0141933671584936	0.0210922992536636	0.0444629608483117	0.0194347432458752	0.0788066125520279	0.0844145236699687	0.0298948714964685	0.0734131656729901	0.0208150131629261	0.0834127406787878	0.0635423382897192	0.0862122582586141	0.0895547855732669	0.0503956161587273	0.0626142259197154	0.0649986451812329	0.0724403221998459	0.0846236218349882	0.0948889282011781	0.0895164534371285	0.0397903498751334	0.0871206704850982	0.0579972311057293
121	FAM174C	ENSG00000228300	Approved	Nuclear speckles	Golgi apparatus				Golgi apparatus;Nuclear speckles					Golgi apparatus (GO:0005794);Nuclear speckles (GO:0016607)	0.0750690264322783	0.10646703034202	0.0979140692259084	0.083708686334492	0.133301813247511	0.0743562560352955	0.108128598763578	0.107842337789216	0.09120284138361	0.0997625567629293	0.102696978761326	0.0998226136651671	0.100706497043429	0.0492178032190905	0.112787543635323	0.101223132032953	0.0936915910987835	0.10660083184449	0.0910926775857382	0.102209883481533	0.0987672368748567	0.12347311203565	0.0399959658071365	0.0847964681851657	0.0767633265538205	0.0929589977513463	0.112486749789467	0.0816454129709766	0.103899494845095	0.104929151981293
125	FBXL4	ENSG00000112234	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	-0.0977883092872489	-0.0679256229943866	-0.0519123087381225	-0.078275452344386	-0.0691837777574143	0.0178842560724693	-0.0606119673746176	-0.0888341285443507	-0.098183532371872	-0.0837113418171933	-0.0923619678492574	-0.0810960051888777	-0.0600934277967357	0.0304917517361461	-0.0505215262009945	-0.0160966907448547	-0.0751138014519274	-0.0709293904480296	-0.0844902439612968	-0.0654199405978398	-0.0557643823978849	-0.0841022681276686	-0.0540877732061266	-0.0739988035600656	-0.0686270005765152	-0.0746316796439139	-0.0207321414475474	-0.062408019731559	-0.0594460973406868	0.00398644727288992
126	FBXO34	ENSG00000178974	Approved	Nuclear speckles					Nuclear speckles					Nuclear speckles (GO:0016607)	-0.0803193477236395	-0.0822834566221019	-0.0699446477360624	-0.0339070298337751	-0.043642276822315	-0.0562206586463723	-0.0772489490736165	-0.0370536264024905	-0.0465779618493315	-0.0501375544580144	-0.0557527745595423	-0.0352416365051203	-0.0896975363266194	-0.0158662302058235	-0.062232753629778	-0.0152235035115203	-0.0381428437295219	-0.0424806183757392	-0.0580013734637672	-0.0637011921336158	-0.066874753471992	-0.0324141889535914	-0.0331222004527812	-0.0695684350196943	-0.076968024681183	-0.0704639335303164	-0.0793208084732365	-0.0819444959475467	-0.0594425280929598	-0.0323798445779167
128	FIBP	ENSG00000172500	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	0.0915844516700535	0.088866093661519	0.104651605432371	0.0734992345542837	0.108705615101441	0.0789143911799835	0.0866153389583963	0.0954754454793585	0.095268901503499	0.0895986761436561	0.0937858026568895	0.0913360476688261	0.083999605986387	0.0626399941777125	0.095590481224004	0.0819772764294889	0.100630037821706	0.0580773273766565	0.0764838147584804	0.0837093657514881	0.0894701195423303	0.108484353144981	0.0634096310540239	0.0937453455003395	0.0906584670213232	0.095735768552337	0.0786826769842659	0.082450353753627	0.0826117377473607	0.0734293421267933
130	FOXJ3	ENSG00000198815	Approved	Nuclear speckles;Nucleoplasm	Vesicles				Nuclear speckles;Nucleoplasm;Vesicles					Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)	-0.0640313150646954	-0.0386769118195221	-0.101559561037317	-0.0670434205864543	-0.0944871864853628	-0.0787172181988251	-0.0789388751183376	-0.0391578870412168	-0.0115637957950012	-0.0260872033292479	-0.0719479463233694	-0.0366958030794446	-0.0922757974420594	-0.07555469666241	-0.0623577246912908	-0.0664123630554086	-0.0348678934823443	-0.0358467256943955	-0.0834482564642917	-0.0793672225208529	-0.0624378430919898	-0.0910531660914769	-0.0400274262300828	-0.0847480194417557	-0.0817307610316561	-0.0769703326340494	-0.0747742375723991	-0.0556365009029116	-0.0626323817834118	-0.0770506121964736
131	FOXO4	ENSG00000184481	Supported	Nuclear speckles	Cytosol			Cytosol;Nuclear speckles						Cytosol (GO:0005829);Nuclear speckles (GO:0016607)	-0.0445796140779878	-0.0087850877859281	-0.0330148174938215	0.00379083743336468	-0.0529630597377676	-0.04639032648809	-0.0336265821908877	0.00298093323397836	-0.0230824923084689	-0.0178404951677497	0.0230631998837206	0.00268452021578267	-0.0303629110262574	-0.0574608253423184	-0.00213969333474208	-0.0409935650626731	-0.0140727455300877	0.00868937125977499	0.0106748221879098	-0.0411250050399466	-0.000542780540274667	-0.0256193375847499	0.0689995611297727	-0.032946946655651	-0.0391861238132105	-0.0091736552186038	-0.0494486382991763	0.0415184118045997	0.000873158359057327	-0.0544087385004651
132	FYTTD1	ENSG00000122068	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	-0.0377569510766707	-0.06631776912379	-0.036363263117633	-0.0900742618618674	-0.0124856256653552	0.0222648765400445	-0.0633047962541678	-0.0844084670270895	-0.0696080265593462	-0.0769353326492038	-0.0857141429989609	-0.0703035560023107	-0.0695285805740437	0.0499467722259256	-0.018454569339578	0.00128678567519335	-0.0859979815186412	-0.0537111596253831	-0.060690572886233	-0.0574068154294969	-0.0852778036063823	-0.0712173318563501	-0.0460691019703854	-0.0628645631642366	-0.0623625809033939	-0.0533842027303398	-0.0428567950187312	-0.0712957302646477	-0.0575100511011049	0.0164487563636712
134	GADD45A	ENSG00000116717	Supported	Nuclear speckles				Nuclear speckles						Nuclear speckles (GO:0016607)	0.0343788526225019	0.00898973959034937	0.0159200570283442	0.00705942542845324	0.0159930186411175	0.0183180043578874	0.0195998847464441	-0.0380630888923043	-0.00787944345741584	0.0100487827745179	-0.0105957040802235	0.0210867712519504	0.00226278371141972	0.0155962315905073	0.0126955915569271	0.0308214867187083	-0.0023518196619076	0.00220617359131937	0.0205360230835113	-0.0249744393612992	-0.0215715550776577	0.00897848744413737	0.0899230619698829	-0.00493757138415606	-0.00842110140542646	-0.00665290162337316	0.0366599812495154	-0.047961354282529	0.0239879603483011	0.0310205031456546
138	GNAQ	ENSG00000156052	Approved	Nuclear speckles	Cytosol;Plasma membrane				Cytosol;Nuclear speckles;Plasma membrane					Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)	-0.0426291126677861	-0.0281069982818792	-0.0356978407404567	-0.076237930525803	-0.0677378648189676	-0.0554955801013854	-0.0585115037225725	-0.044211867973238	-0.068333391019637	-0.0806799307850399	-0.0749625611377906	-0.0540235768522946	-0.0760116732806646	-0.0166273866997259	-0.0435088297602534	-0.00549906353305699	-0.0869668202818302	-0.0479650095705869	-0.0679418622459416	-0.059064484000893	-0.0634048762117792	-0.0643796829573758	-0.0646942183873859	-0.052690783932073	-0.0692933592081662	-0.0703389677018342	-0.04557320044334	-0.0761351723979773	-0.074252085302889	-0.0538750590096965
139	GNB5	ENSG00000069966	Approved	Nuclear speckles	Centrosome;Rods & Rings				Centrosome;Nuclear speckles;Rods & Rings					Centrosome (GO:0005813);Nuclear speckles (GO:0016607);Rods & Rings ()	-0.0182820038389723	-0.00504710864670573	0.00299634722347457	-0.00670691205720303	-0.00527987602648165	0.0124280786605989	-0.00134710956164799	0.00365488727879568	-0.0178646532939797	-0.0228090724335848	-0.0196438325389397	-0.00657725677046319	-0.00967462092091138	0.0448113113646774	-0.0013122854053802	-0.00697348526618554	-0.017650297750366	-0.0111278254414805	0.00299604292128674	-0.048323339067346	-0.00801688584496455	-0.0304118248775254	-0.0468540031956075	-0.00764769440715378	0.0244773679639877	0.00450252719762263	-0.0336422163122835	-0.0294021933376519	-0.0111328206173961	0.0256263428450059
141	GPATCH8	ENSG00000186566	Approved	Nuclear speckles	Mitochondria				Mitochondria;Nuclear speckles					Mitochondria (GO:0005739);Nuclear speckles (GO:0016607)	-0.0973170790705698	-0.128278878776921	-0.117458824685856	-0.0231510383880388	-0.112209937110596	-0.114674944932582	-0.119876471295979	-0.103625708839703	-0.0704157011519253	-0.0923517073886983	-0.057943375541996	-0.113419421617295	-0.11684808649278	-0.124846824484363	-0.103274183413019	-0.112907538065505	-0.0909262525430618	-0.0927558112161222	-0.0867960808093749	-0.118416879655043	-0.0741633857889116	-0.123025659583605	-0.0174157434651961	-0.0895950464278101	-0.0909191556363956	-0.083900498996794	-0.0996393882015489	-0.0782992012766997	-0.0906122155083459	-0.125018719830929
