Ensembl	GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII
ENSG00000088986	DYNLL1	1622523.9247	884637.482926	928511.36561	9.6118161072e-12	0.553662535307	9.09093652679e-17
ENSG00000065833	ME1	56510.6975518	61911.9618503	77156.1844149	0.892304474762	0.0304091904001	0.0240122938416
ENSG00000115828	QPCT	64848.6208596	114521.812767	91710.7211941	0.797359137161	0.878411996512	0.887017704423
ENSG00000213145	CRIP1	41835.2987492	5696.94434449	16658.119305	6.31502273822e-07	3.31214467338e-06	1.39615361983e-06
ENSG00000206120	EGFEM1P	233.112721191	481.906750063	215.69097178	0.0627840571299	0.0034710026256	0.618180470383
ENSG00000138650	PCDH10	12879.1418207	13642.6752136	25408.8985859	0.0558061332032	0.00128343826097	0.804266976102
ENSG00000227232	WASH7P	23444.7235421	7957.2672063	12637.3153211	2.98241058068e-06	0.00109925576876	7.45200227951e-06
ENSG00000133687	TMTC1	57348.3072725	159848.500026	146367.158358	2.07488820797e-18	0.951475829259	1.6784338907e-12
ENSG00000138658	C4orf21	7912.08849112	3864.94260301	8437.42193501	2.28183244861e-07	7.28333391007e-13	0.902320147074
ENSG00000188295	ZNF669	24549.0197256	56714.8051397	43728.6356285	3.36605888253e-14	0.00372711332732	6.44985212569e-12
ENSG00000188290	HES4	248187.867198	30905.5395864	108814.401804	7.27616493736e-08	6.63398326739e-07	5.29044713817e-08
ENSG00000186529	CYP4F3	7012.88532585	83652.47973	7073.51146793	0.00419467688983	0.000185679904269	0.321052559003
ENSG00000088325	TPX2	86254.2046075	9972.53349906	66202.0068818	5.95276137212e-10	9.91479865632e-11	0.0260179866287
ENSG00000186523	FAM86B1	8526.56513109	10769.914392	6803.29992626	0.757753382101	0.00401737726206	0.0559820978817
ENSG00000088320	REM1	30376.145238	17281.7768863	33528.033528	0.00629657763793	0.000976638440202	0.48284832763
ENSG00000146263	MMS22L	8279.07608843	6445.47552162	13794.5521336	0.00485873480646	4.04574869912e-10	1.60648502001e-08
ENSG00000146267	FAXC	518.223583171	8696.77798181	245.77619947	1.65090903474e-17	9.54230010191e-21	0.971620642782
ENSG00000115657	ABCB6	77402.3639538	13362.5301579	37818.92552	1.9247809526e-14	4.32400929936e-09	6.03614663467e-12
ENSG00000115652	UXS1	154725.312382	341268.294787	163495.516879	4.91204769176e-12	1.38357125855e-13	0.194133258232
ENSG00000148082	SHC3	3179.83227501	13589.3687297	3294.23687942	3.45213164383e-13	8.56921907264e-07	0.276669017389
ENSG00000116586	LAMTOR2	914441.592309	423120.720928	363358.933753	2.29762902887e-11	0.00233220618848	5.69756014373e-20
ENSG00000164434	FABP7	2375650.12403	301.954613844	797745.87737	1.97808160246e-06	6.97766861944e-05	0.00371113486958
ENSG00000172354	GNB2	1895030.23421	1180304.39159	1206325.52309	2.58759428648e-10	0.99837021817	8.22356295718e-13
ENSG00000118971	CCND2	255554.934425	84773.8203383	228697.577477	0.000583463527848	1.04379313816e-07	0.314280117162
ENSG00000108021	FAM208B	87416.7410766	105976.768126	131770.241219	0.0134326266328	4.12199959256e-06	6.67754797635e-11
ENSG00000221995	TIAF1	10482.9203614	5546.42723836	9660.87732842	0.00179483067419	0.00010341746604	0.791739711097
ENSG00000221994	ZNF630	24405.916409	21330.3233407	28570.4293101	0.00327011544223	1.5118256874e-05	0.314338086701
ENSG00000221990	C5orf55	81253.3069529	83811.5684383	46108.3068358	0.526231209042	1.16791396026e-07	6.23032605032e-05
ENSG00000168899	VAMP5	2168284.35896	627811.651055	1178567.78845	2.12408964174e-18	1.06650670647e-08	3.55183194002e-17
ENSG00000168890	TMEM150A	320800.992291	208763.805356	173171.220766	2.89562427265e-07	0.344257950849	9.0369179498e-13
ENSG00000168894	RNF181	2216236.13917	897795.886495	1000954.98439	6.58606790711e-17	0.140893719652	3.81382163087e-21
ENSG00000149932	TMEM219	1608680.51879	789243.904908	761269.448252	1.94420933426e-11	0.112676965054	2.14055576852e-18
ENSG00000077782	FGFR1	146874.758109	157983.055571	181286.284975	0.132398957172	0.608605055927	0.0247936677267
ENSG00000153904	DDAH1	507211.466267	1187917.07503	799571.137262	4.57652266844e-14	9.57072424511e-06	0.00142339694566
ENSG00000101425	BPI	1746.92015013	7852.02328582	977.343356619	3.25803222567e-07	2.95012322067e-09	0.133805332922
ENSG00000101421	CHMP4B	2594378.20906	1671192.74197	1598020.58344	2.75574072178e-08	0.338064720812	9.66992796268e-13
ENSG00000153902	LGI4	173075.658098	18519.2962832	96539.4520212	0.00268363310004	6.36095162938e-05	0.00430492703274
ENSG00000114480	GBE1	243046.842378	385386.004984	353300.430227	3.38361331723e-06	0.943329545789	0.0049693131807
ENSG00000104611	SH2D4A	64734.7739454	155547.951119	82643.1384565	1.43299768353e-12	9.55872194535e-13	0.0833578172286
ENSG00000104613	INTS10	151251.039339	181603.742582	138071.436659	0.120569938525	3.35430516117e-05	0.0354650601749
ENSG00000054611	TBC1D22A	222961.80951	143201.039206	165335.336386	4.61875331461e-10	0.028314232776	1.73562423921e-09
ENSG00000196576	PLXNB2	1919426.36896	1383976.99344	1685675.22275	9.48045130278e-05	0.047332714921	0.00508068504682
ENSG00000197223	C1D	85985.5357358	131098.668773	103356.528709	6.03015701462e-07	0.35625026122	0.0243856953319
ENSG00000174903	RAB1B	2305294.77336	1971887.07737	1718224.89138	0.000442410085052	0.000141426913213	2.08947680318e-11
ENSG00000113161	HMGCR	82651.5386283	233986.29313	142077.133685	1.53692729855e-21	5.38675313343e-12	1.75617465781e-13
ENSG00000208017	MIR140	94846.9563196	19452.3827083	112149.53271	3.93202914255e-05	1.28817892527e-05	0.721823582497
ENSG00000213799	ZNF845	29031.5399285	50673.2630299	55889.9267261	1.47533392372e-13	0.00243457333838	9.32834546284e-21
ENSG00000072952	MRVI1	89457.1651292	99428.8063956	149833.421769	0.692200527143	0.000936575404124	0.000201833307835
ENSG00000115758	ODC1	702732.816765	1089289.32008	820701.728731	4.90618974783e-06	7.0975762703e-05	0.0747224504926
ENSG00000106615	RHEB	356662.692417	377281.369245	292988.482522	0.619567174765	0.124605061466	0.0491681294644
ENSG00000008853	RHOBTB2	96975.0534729	107886.626642	86769.7847794	0.758022533689	0.0200419779037	0.0295107961204
ENSG00000150768	DLAT	177329.245401	424122.071526	264386.091315	3.40460879277e-20	6.86651410675e-08	3.38798657194e-07
ENSG00000150764	DIXDC1	119984.002034	130453.449039	223747.263115	0.216244553058	7.31482629504e-06	1.72661698e-08
ENSG00000150760	DOCK1	198851.304502	387222.032902	326418.856292	5.38904121152e-17	4.19220830528e-05	3.85586333177e-16
ENSG00000182993	C12orf60	20510.7593369	19552.2057324	14146.4871979	0.0837140340069	0.303799394274	0.00759559850151
ENSG00000143199	ADCY10	2496.20421492	857.289057123	1945.68776054	2.2058307776e-05	5.29511998445e-06	0.00380045326437
ENSG00000151414	NEK7	219595.027815	347986.215355	381586.427568	1.01421846192e-09	0.101254511456	1.79846418762e-05
ENSG00000151413	NUBPL	27928.0460523	69764.3581702	43108.3980593	2.51450763982e-22	7.78682928609e-11	2.10764812992e-06
ENSG00000164258	NDUFS4	924039.408541	894697.403289	742210.676215	0.207609902122	0.0593749372391	0.0041919120657
ENSG00000138670	RASGEF1B	28921.4906526	39580.3078741	38278.2900993	0.00169441398329	0.460184049009	0.00340621228071
ENSG00000027075	PRKCH	113336.06416	69077.3754616	167916.685457	9.04793538537e-05	1.08798990757e-10	1.59518477735e-05
ENSG00000197555	SIPA1L1	132590.103211	144038.298626	179027.069073	0.507024836761	0.0038132490513	0.00029775437118
ENSG00000143621	ILF2	1198173.33213	1351373.54226	1065533.58838	0.0366024291755	4.32520259805e-05	0.148300506933
ENSG00000143622	RIT1	474781.360999	235930.301926	560291.793058	6.69239438737e-11	2.88508705542e-14	0.0109765635356
ENSG00000167311	ART5	9566.27241195	10454.6744125	4987.68583738	0.0666769841643	0.0680774738823	0.00494736687364
ENSG00000143624	INTS3	150828.283991	145133.662532	195104.142427	0.168521921356	0.00973471876819	0.46171783468
ENSG00000143627	PKLR	142620.7744	231410.915434	111314.853854	0.00633768324428	0.0212093057047	0.804917446242
ENSG00000165288	BRWD3	29998.1073418	35524.4528313	62887.6967455	0.00186800784924	2.06630078e-10	8.28444180138e-17
ENSG00000168333	C8orf22	13914.809832	149.966490925	4524.07406175	0.203864664922	0.500432521654	0.18572190298
ENSG00000027697	IFNGR1	929450.046918	501590.686876	1011732.58781	1.04962956638e-10	4.00449689536e-06	0.218988673529
ENSG00000114248	LRRC31	2337.71428053	2624.15340281	2935.21640703	0.43861787609	0.287508212649	0.105106419918
ENSG00000138674	SEC31A	635740.949214	557038.132107	693021.303257	0.00220298955825	5.99232607917e-07	0.0440278602943
ENSG00000171453	POLR1C	199178.87036	128237.094599	122727.982219	5.91467115651e-10	0.745214960353	1.4957665313e-12
ENSG00000024526	DEPDC1	7338.85242411	1011.02935951	8456.23796081	7.48153608127e-07	1.13108447853e-07	0.0797936102486
ENSG00000091181	IL5RA	408.121805313	1603.51093337	764.777411534	0.0185301630497	0.000214174437633	0.619124637032
ENSG00000108924	HLF	87618.1798031	140993.760139	134193.008286	0.000792949449238	0.769993996002	0.00183189252813
ENSG00000149548	CCDC15	8659.25065135	6942.27892523	12773.4108679	0.0670821407252	1.50001616085e-09	1.14251752957e-08
ENSG00000149547	EI24	685588.323218	732135.451936	667037.977325	0.885074503029	0.159188604255	0.429271703945
ENSG00000149541	B3GAT3	536551.392424	254513.697696	234343.189374	1.48676739521e-11	0.173981491988	1.72191086384e-18
ENSG00000163762	TM4SF18	466970.118392	274297.857688	656729.119949	0.000244028854762	0.000195529714857	0.010161752178
ENSG00000167862	ICT1	473602.87811	341436.381998	269942.061484	1.16733893343e-07	2.82020360797e-08	3.07401218168e-22
ENSG00000167863	ATP5H	1158045.06004	981984.447513	621159.815352	0.00253844348226	5.73685373743e-15	1.78076812058e-16
ENSG00000136156	ITM2B	4491681.86904	4477724.29386	3217928.93559	0.736268629355	0.133854431255	0.182809430162
ENSG00000146477	SLC22A3	25337.7226903	93461.1218397	31734.4856728	3.99715454571e-07	0.00601835885056	0.260238211417
ENSG00000166199	ALKBH3	166215.012241	131072.995251	135732.067165	3.09880966806e-06	0.284568884836	1.23072946437e-06
ENSG00000239900	ADSL	219047.278405	168870.882473	208958.30114	2.09378271342e-10	2.31399018364e-06	0.00172785415915
ENSG00000136155	SCEL	279.722690562	2293.92685575	261.619503211	4.44622824148e-05	0.140578905694	0.208693198637
ENSG00000166197	NOLC1	348195.079205	447469.932983	451691.581622	2.90168673949e-08	0.594165649576	4.86171771573e-08
ENSG00000165424	ZCCHC24	76661.9831056	102474.8132	116186.813406	0.0211797271253	0.260946146814	0.000549894261599
ENSG00000251322	SHANK3	242507.391591	130265.804427	301535.440846	9.32967957295e-06	9.37757755164e-08	0.389545170345
ENSG00000253047	SNORA40	26567.8325796	12021.2990019	23516.5468303	4.70703116523e-05	0.00045614517731	0.0251728527695
ENSG00000118017	A4GNT	8195.34147979	5477.2763249	9426.9111379	0.00546969633742	0.00611751976199	0.796612421374
ENSG00000254772	EEF1G	5688.99193793	1894.07883925	1652.71651505	2.64614286431e-05	0.184803010943	1.23378384629e-08
ENSG00000143110	C1orf162	353018.657009	33847.2985839	199277.663779	6.21454482354e-13	4.49588540909e-13	1.08415828924e-06
ENSG00000055118	KCNH2	6115.79469852	8112.13618198	3357.4105355	0.363722408425	0.171733962829	0.0453347421101
ENSG00000144320	KIAA1715	121611.922797	88217.1284487	162951.5304	0.000774887601151	0.00100737458947	0.00494993254729
ENSG00000182179	UBA7	317675.240825	171869.891176	240024.0024	4.09218842493e-08	0.000310682499417	7.41440224575e-05
ENSG00000182177	ASB18	120.372301948	84.123758452	117.171205879	0.235055114101	0.160038709417	0.811181439053
ENSG00000166736	HTR3A	427.429937422	249.748223301	146.289684003	0.0868531559348	0.4679548237	0.437094009844
ENSG00000182175	RGMA	3693.41887247	7056.58204828	4513.57119395	0.0153896491133	0.00298791025632	0.957851281768
ENSG00000166734	CASC4	427182.825615	499798.142075	616979.532932	0.113654447789	0.0087765508927	0.000306153745569
ENSG00000182173	TSEN54	170746.167104	143359.87785	92785.3446738	0.0296529535236	8.39861293214e-10	4.4204879795e-14
ENSG00000126088	UROD	952744.247713	539926.929163	498498.521195	3.80090747755e-15	0.0559388882635	1.3419081686e-23
ENSG00000186889	TMEM17	29328.5847214	43912.6953327	30326.8888694	7.7642123479e-05	0.00100850930112	0.188343523651
ENSG00000157927	RADIL	2690.14014863	2456.73699434	2592.72330906	0.066738045052	0.471422743398	0.169547997863
ENSG00000170088	TMEM192	91844.4415796	163725.920172	109379.354854	1.36060630949e-11	1.11343327313e-06	0.00275055661
ENSG00000158955	WNT9B	1207.55239693	35617.6476573	2647.34306252	1.15318011324e-07	1.70062802186e-08	0.00863768639276
ENSG00000164778	EN2	640.680462779	843.298715162	403.494260294	0.113137422591	0.546370830955	0.679468904973
ENSG00000178252	WDR6	380872.312708	616530.069952	370815.300903	2.06665623492e-07	1.57834337453e-09	0.838722861207
ENSG00000128536	CDHR3	28990.1634631	11736.2803963	27361.1292904	3.29946779392e-06	5.78314570285e-07	0.135365687921
ENSG00000164776	PHKG1	9418.43334679	2885.57591688	6963.33691995	3.63334248016e-06	4.36912595951e-06	0.0278269454642
ENSG00000120709	FAM53C	117367.617128	121356.900732	150652.247339	0.104649358393	0.0286642304236	1.16862571578e-05
ENSG00000120705	ETF1	448249.630102	587818.217971	642817.044622	2.31777996123e-05	0.569338331371	8.75902443937e-07
ENSG00000196639	HRH1	64268.1370105	26266.5093183	74253.1279213	4.48513025078e-07	1.98541647665e-08	0.124438668214
ENSG00000234585	CCT6P3	16214.4677813	8565.4992556	13298.9872532	0.000293082478666	0.000193668987215	0.120004740147
ENSG00000196636	ACN9	98507.5212563	165895.927337	80699.2791501	6.90499787715e-08	8.20091946411e-06	0.373508838762
ENSG00000128285	MCHR1	31348.390166	848.717319871	38236.0545782	0.0123128352047	0.000946886681599	0.146445124416
ENSG00000128284	APOL3	205711.580075	127017.3776	239528.54498	2.16722056593e-05	2.35120147119e-06	0.717768348798
ENSG00000128283	CDC42EP1	748800.056544	411241.837776	522088.645655	9.71027227994e-07	0.0570220856026	0.000246359248878
ENSG00000126243	LRFN3	40622.1390357	72533.5270911	46716.9730328	1.14406808805e-07	1.54312825674e-07	0.847987434976
ENSG00000108773	KAT2A	297410.668518	119799.74366	158028.152854	5.2201103925e-06	0.00123450350449	8.2170859735e-06
ENSG00000218891	ZNF579	118945.907682	48665.4352594	47574.9684708	7.13198305356e-10	0.102935835696	4.0157161085e-17
ENSG00000176907	C8orf4	347675.648654	1788183.39011	466854.654265	9.23712347781e-08	5.31212045063e-09	0.729965422326
ENSG00000176903	PNMA1	393333.871244	665210.059684	456199.594131	8.45634236107e-14	3.03764802405e-13	0.0882878625274
ENSG00000176909	MAMSTR	12473.9467905	15295.5100224	9186.84443876	0.325708554826	0.0033832101478	0.0305114626495
ENSG00000099246	RAB18	258274.839325	416935.367159	344727.955989	2.49297590906e-17	0.584128167661	0.00180431168628
ENSG00000134940	ACRV1	1751.85170088	411.542797952	965.98197864	2.79349205528e-07	2.45069774933e-06	2.23429866675e-05
ENSG00000198142	SOWAHC	99071.2689736	243008.799304	169011.813547	1.76126092931e-12	0.478186705841	1.21821515567e-05
ENSG00000198146	ZNF770	62316.2773984	231777.071004	229407.288792	2.1827405774e-24	0.471169252111	6.56633072248e-26
ENSG00000135018	UBQLN1	287706.075683	510633.387535	425168.519305	3.9708369011e-28	0.000364212316228	5.02168992027e-14
ENSG00000243069	ARHGEF26-AS1	172.618735996	1685.71877812	170.440019317	3.8983595532e-11	2.78305609073e-16	0.94708330901
ENSG00000243064	ABCC13	94.0237821564	39.5804117658	57.5583933858	0.620559853002	0.212812396813	0.304103545831
ENSG00000124145	SDC4	3203868.74927	4384827.0065	2593600.98521	0.000115503593969	3.59126238832e-07	0.102687366727
ENSG00000038358	EDC4	124145.84534	115120.511635	135315.700928	0.138071089507	0.0027490791885	0.43314489516
ENSG00000214174	AMZ2P1	53160.6754878	36576.6570083	47235.4671422	2.73068224264e-06	0.00600526240553	0.00192577957964
ENSG00000214176	PLEKHM1P	26419.4319385	14441.5046354	21356.6613788	6.25471216829e-05	0.00133060902281	0.0499343352218
ENSG00000048140	TSPAN17	206763.295773	138232.520535	149564.88757	5.07872826754e-06	0.485139068449	1.50498004157e-06
ENSG00000176273	SLC35G1	13281.6863612	13390.5161678	16024.4325086	0.464755172505	0.163010172303	0.0373994968497
ENSG00000139343	SNRPF	300885.660953	127836.15551	135231.203961	3.47718745391e-13	0.521138185365	4.64054747357e-18
ENSG00000146063	TRIM41	74692.2314851	67504.4146757	58938.363615	0.013994805811	0.427653833813	0.00113102817933
ENSG00000146067	FAM193B	225839.203113	45940.8085756	93145.0590315	3.26694841523e-07	1.30569460974e-06	1.70634096514e-05
ENSG00000146066	HIGD2A	3192771.20263	1602119.89418	1237200.46726	3.59997214864e-08	0.000453932629903	2.35000943659e-16
ENSG00000133111	RFXAP	38454.9109407	47874.2756652	51348.8209818	0.00742122655572	0.350778280488	0.00212379806897
ENSG00000133115	STOML3	633.857815443	248.642987384	611.549260675	0.0114222278299	0.0265745956206	0.576165427707
ENSG00000133119	RFC3	53849.8299824	58525.2267086	69123.0213984	0.00734341393595	0.173456673935	4.46481513247e-06
ENSG00000172594	SMPDL3A	994350.652525	293821.534966	1090489.48273	2.29065496358e-08	2.20647574358e-08	0.577951684268
ENSG00000188906	LRRK2	198511.89704	136641.348117	383555.648162	0.00112836578897	2.32024341907e-09	0.000198852386669
ENSG00000241685	ARPC1A	1317438.35875	729489.182498	959303.232687	6.67947805535e-11	0.000201847272804	3.11688578844e-05
ENSG00000136098	NEK3	64166.996968	42704.0329141	55078.2110597	2.93625321883e-05	0.00081374465287	0.0258470749755
ENSG00000066379	ZNRD1	121705.766033	59943.1432559	72820.6046498	1.46217553922e-13	0.034952588984	3.36880345624e-17
ENSG00000258890	CEP95	83188.4073729	45609.805082	75441.7278272	1.35592336311e-06	5.25346316844e-07	0.0320710994971
ENSG00000265496	MIR1539	1285.29333477	1062.37304432	1726.26898033	0.0972098152978	0.0335946572592	0.68778623401
ENSG00000136636	KCTD3	479168.062076	350681.084862	606577.563938	1.30674388663e-06	1.22306979257e-05	0.00300535236496
ENSG00000136634	IL10	6851.38137925	3073.00634161	8408.02939538	0.00034392420864	0.000245773275106	0.107838465396
ENSG00000136631	VPS45	117055.387509	139217.926543	106587.410688	4.89754011988e-05	2.45695720506e-11	0.00949254363002
ENSG00000136630	HLX	123071.9044	14681.0000111	74088.2781556	3.57839260598e-09	3.84370750314e-08	5.0288026969e-05
ENSG00000099617	EFNA2	1271.06490516	1060.21601836	473.644580186	0.759622670025	0.321737997366	0.108406549879
ENSG00000215533	LINC00189	2645.82232239	12807.4413844	3147.61904081	0.384932976946	0.0625667382336	0.603525320813
ENSG00000141040	ZNF287	26593.117587	50748.0333697	36701.8496979	5.4591306954e-15	4.76036567712e-05	2.05748750677e-05
ENSG00000180828	BHLHE22	3622.89248764	3427.08109648	3947.48998429	0.3025675505	0.269783272034	0.963307373322
ENSG00000139180	NDUFA9	108728.546046	125225.145156	64969.8817069	0.542242891204	6.94142676314e-24	4.24912234974e-19
ENSG00000180822	PSMG4	33956.4954881	18074.9362974	17479.0925994	1.78440761438e-10	0.760557715072	3.48913723192e-15
ENSG00000139182	CLSTN3	774751.342249	372563.044469	579823.633928	9.87444459332e-10	6.51705487274e-06	6.36469366713e-07
ENSG00000130675	MNX1	3123.35035368	296.703403258	454.742509633	0.0065263479922	0.0379969238973	0.00138459355369
ENSG00000139187	KLRG1	19295.7546307	13670.7311756	18949.0911397	0.0033500479109	0.000302420021909	0.386750770192
ENSG00000113360	DROSHA	123483.806068	151706.852779	157719.878302	3.48024606708e-05	0.115489277912	1.09583004588e-06
ENSG00000113361	CDH6	580562.029255	121859.577045	586061.555428	2.49145393368e-06	8.20149173286e-06	0.808614908114
ENSG00000113368	LMNB1	107236.449381	29442.2559038	97432.0786958	3.66984955142e-11	9.02957853132e-12	0.146107926175
ENSG00000113369	ARRDC3	943783.470173	956652.852769	1193905.03507	0.831417033064	0.0249760161123	0.0224208578005
ENSG00000145741	BTF3	3621375.22514	2258222.75931	2989758.06154	3.82552003603e-08	4.81009194764e-06	0.00914735140805
ENSG00000145743	FBXL17	81730.9184912	178937.992267	132855.379914	7.29285700335e-16	0.02842188954	1.16380667155e-05
ENSG00000252448	SNORA63	8517.47060264	6944.06414234	11169.1909038	0.192883039304	0.0102504462035	0.266354551862
ENSG00000033011	ALG1	119577.310743	92098.5360137	89947.6646614	0.00102088192745	0.43603061333	1.2742148971e-06
ENSG00000133808	MICALCL	1513.64552162	1895.67644664	4066.86370488	0.0909059944945	5.55365746144e-06	2.45618855334e-11
ENSG00000133805	AMPD3	64302.5854978	66414.053926	62619.7005805	0.771250377085	0.697701011031	0.519452353541
ENSG00000081154	PCNP	817879.893656	941273.266106	1072513.62649	0.00285153171266	0.0892834044353	0.000326152090906
ENSG00000117281	CD160	7431.00018058	1992.6036272	6915.83446935	1.33565843385e-05	1.18575628044e-10	0.283095189093
ENSG00000117280	RAB7L1	235644.881816	611097.75313	297504.533218	2.70648208331e-09	7.67206483517e-08	0.0154159008027
ENSG00000107854	TNKS2	187476.958413	270234.392425	345940.717804	8.87000244377e-13	0.000230599728552	1.72547848766e-15
ENSG00000068697	LAPTM4A	5456501.07879	5207463.37346	5108930.12435	0.140833431778	0.795352096481	0.237464512969
ENSG00000146802	TMEM168	78994.5444332	112430.581407	100713.630951	5.41191256534e-09	0.559653258988	0.0010877391502
ENSG00000234618	RPSAP9	20786.8238924	18847.9639005	12871.0944746	0.0564663902949	1.22963390575e-05	2.16131621882e-07
ENSG00000234616	JRK	37014.8583294	50813.6176238	47407.2890371	0.00167304071678	0.959587799009	0.0113967725384
ENSG00000234617	SNRK-AS1	2284.85153816	6654.45442943	2689.30162199	0.000215885615482	2.68861997753e-06	0.825760695369
ENSG00000131183	SLC34A1	6284.61626023	421140.167853	4763.84586368	1.06876000846e-07	1.8950760747e-08	0.243962789068
ENSG00000164403	SHROOM1	125943.064887	43758.3917327	78786.9166681	4.85240508356e-11	2.09566895409e-05	2.05066840092e-07
ENSG00000105866	SP4	27746.0063986	54872.6909759	58027.7767658	4.3274424265e-12	0.174212158142	2.61072101742e-09
ENSG00000110104	CCDC86	293522.701839	166144.679217	203942.854455	5.54998106162e-15	0.00174223438647	1.61554922914e-09
ENSG00000110107	PRPF19	935668.083446	697733.111831	681535.815441	1.76936906343e-11	0.0665568625907	7.81637535341e-16
ENSG00000189269	C22orf43	5394.5557499	3210.89251848	4389.22115723	0.0335537882925	0.0973611629497	0.197062220734
ENSG00000189266	PNRC2	543838.177463	931811.950119	640073.872055	9.03188608933e-21	4.57750260215e-07	0.000416666287977
ENSG00000119655	NPC2	2273149.30921	1327444.00649	1203850.18706	3.33433060241e-08	0.0555911166524	4.37418094618e-14
ENSG00000168137	SETD5	118928.213075	147943.328304	169712.258667	0.699862132245	0.00055183276095	0.00114897171319
ENSG00000134007	ADAM20	714.410404053	390.696202057	601.364405632	0.00540099969374	0.102627096063	0.00624821898276
ENSG00000168135	KCNJ4	10605.082776	1994.51861947	2770.23488536	0.000201775794653	0.167065618274	4.10970134489e-05
ENSG00000111859	NEDD9	243888.59178	393331.960169	474951.676805	0.00162885148707	0.00614802875794	1.94527061905e-07
ENSG00000135597	REPS1	53868.7470103	73082.3457931	69003.5990686	2.06028614482e-14	0.323507904667	1.259172849e-10
ENSG00000173930	SLCO4C1	348726.262845	480456.153694	544599.697871	0.233443378588	0.0324116211984	0.00198602758314
ENSG00000113282	CLINT1	329512.791568	675920.624678	482161.909658	1.43945347783e-21	0.000428508618478	2.9840384914e-06
ENSG00000088826	SMOX	199969.093132	51768.5654049	146711.795092	1.64681595885e-08	6.81425262346e-09	0.000678952813042
ENSG00000088827	SIGLEC1	53439.2556819	9248.45053789	63888.7845644	3.44623900615e-08	8.51847730088e-09	0.112102167467
ENSG00000204176	SYT15	1342.36038998	1924.46302485	1399.13698433	0.215769782368	0.192647018708	0.85737790776
ENSG00000168685	IL7R	55059.5546915	23205.2299705	116927.015282	0.0327733728762	0.000384889998182	0.0971018808805
ENSG00000151773	CCDC122	16587.5534679	17258.1015791	19454.4288405	0.821051111705	0.19212583153	0.184246631648
ENSG00000189190	ZNF600	38377.6869434	27611.542182	38996.0454588	1.66527135527e-05	2.24254772468e-06	0.208901205878
ENSG00000189195	BTBD8	4236.07423968	10879.9166958	14858.5237971	1.75565905924e-12	0.0086738938163	3.93062682196e-14
ENSG00000149380	P4HA3	30169.1281239	4458.85834369	20967.5584256	0.0016180541625	0.0014803031019	0.0960673793414
ENSG00000102572	STK24	95574.6621284	153347.645444	133357.250051	7.57368847334e-16	0.000793046764202	6.35960447482e-11
ENSG00000102575	ACP5	568415.211426	360645.301834	345086.387657	0.0438585998767	0.822559438301	0.00648317492135
ENSG00000119703	ZC2HC1C	29847.4355508	47424.5882172	25792.2172761	1.45514929623e-05	5.61283609639e-07	0.152235330318
ENSG00000143970	ASXL2	62156.6590046	148093.748076	140723.278077	4.44040047046e-23	0.197992945702	4.7595678342e-22
ENSG00000119705	SLIRP	257463.954639	184280.53753	130314.38345	3.25904661662e-05	2.00317755148e-09	1.94191402964e-14
ENSG00000119707	RBM25	147530.578926	147067.178446	168593.751156	0.317095314535	0.0118769830869	0.361837931778
ENSG00000111275	ALDH2	560200.671883	694115.700707	349039.728125	0.0364130505339	7.10175095518e-11	2.75017355394e-08
ENSG00000111276	CDKN1B	546965.706283	488207.048911	650121.529139	0.0388616062567	0.000541267013621	0.0377793736571
ENSG00000149016	TUT1	116081.484877	62789.8706559	63795.6558648	1.08823861069e-09	0.488107135219	2.86905436889e-15
ENSG00000111271	ACAD10	105776.350266	164463.783343	89519.7902679	0.00178145155221	1.93710401956e-13	0.000841662196185
ENSG00000131238	PPT1	1381993.17555	1084107.54457	1482012.53388	8.47096430532e-06	1.12611554351e-09	0.126567523949
ENSG00000142002	DPP9	390510.615308	90424.542202	211703.953706	5.85331940363e-18	3.73958499685e-10	1.20130875684e-11
ENSG00000135750	KCNK1	111494.486352	118352.88671	113424.847481	0.461210527914	0.849563794878	0.398065921419
ENSG00000131236	CAP1	1926784.68919	1650366.78086	2099484.11967	0.00156748704847	4.86748245671e-08	0.0540417447061
ENSG00000132768	DPH2	136152.162612	139160.747182	114941.949274	0.378498594986	0.00138748019401	0.000538803856293
ENSG00000110958	PTGES3	1506957.33003	1535935.07832	1641941.88761	0.614042505424	0.093015582502	0.0342131534356
ENSG00000165621	OXGR1	552.301599282	54672.311749	1270.54470793	9.83586717741e-14	5.18890580685e-16	0.0970892327861
ENSG00000151892	GFRA1	58777.1404465	73431.6109755	43818.9242104	0.179192918601	0.717074214252	0.220729873994
ENSG00000266777	SH3GL1P1	6858.70874737	1124.23163771	5296.97840488	5.89286894281e-06	8.24038287758e-07	0.0975352287664
ENSG00000153002	CPB1	465.564100532	154.720053084	429.419532147	0.0350572956408	0.0446684955813	0.351623343845
ENSG00000183726	TMEM50A	1035510.93	751065.353266	787728.400632	4.86639002336e-09	0.16928372662	1.48592273513e-05
ENSG00000101447	FAM83D	35147.1645811	31113.2831565	37264.5372645	0.463642045252	0.920094986797	0.137640905103
ENSG00000187048	CYP4A11	170312.822429	834833.697312	212997.04228	0.00104533100222	0.000944000908329	0.575279530048
ENSG00000187049	TMEM216	112296.755497	93626.6760081	78120.3192371	0.0187859831825	7.22468472819e-05	7.38605601676e-10
